t,th1,w1,th2,w2,x1,y1,x2,y2
17.240000000000002,1.0480680860614955,0.2542387276539827,-8.571756526851134,-2.380315020265795,0.8664603430115041,-0.4992459053296148,0.11318927468323636,0.15846428739936375
17.25,1.0501934444783332,0.17088704162031587,-8.595601690605623,-2.3888399997852856,0.8675194617353889,-0.4974032403496595,0.13014425621646997,0.17808014677835277
17.26,1.0514869891626433,0.08788342477821283,-8.619535732278745,-2.398087921171232,0.8681621490816954,-0.49628064933246385,0.14716363594317727,0.19665595963840443
17.27,1.051952400738475,0.0052656266498253,-8.64356585113111,-2.408057623991755,0.8683930298070142,-0.49587654288400673,0.16425242229864212,0.2141840213341033
17.28,1.0515936744552155,-0.07694075062390908,-8.667699374354255,-2.4187751946998644,0.868215089987264,-0.49618802637549314,0.18141412748535246,0.23065751285994013
17.29,1.0504150115730175,-0.15871967915037494,-8.691944009781986,-2.4302900261981675,0.8676296486312152,-0.49721101437525905,0.19865090662692464,0.24607052228925208
17.3,1.0484207363355225,-0.24006217772413005,-8.716308059767355,-2.442671013071117,0.8666363483357127,-0.49894031681488843,0.2159637086453784,0.26041804124697704
17.31,1.045615237629869,-0.32096391304246735,-8.740800598149178,-2.4560029879748204,0.8652331631905125,-0.5013696972447976,0.23335243222191837,0.2736959398664054
17.32,1.0420029337625334,-0.40142298171503493,-8.765431613060946,-2.4703834607959645,0.8634164223381275,-0.5044919044314073,0.2508160815409122,0.28590092350615415
17.330000000000002,1.0375882583908618,-0.48143789980264856,-8.790212118767936,-2.4859196871657137,0.8611808478842761,-0.508298679161494,0.2683529177388715,0.2970304741910438
17.34,1.032375665484137,-0.5610058073113555,-8.81515423984632,-2.5027260666427487,0.8585196061936653,-0.5127807385043571,0.28596060304046667,0.3070827793498132
17.35,1.0263696511872513,-0.6401208812243379,-8.840271270922864,-2.5209218524912003,0.8554243719604385,-0.5179277399947693,0.30363633544079405,0.3160566499993094
17.36,1.0195747905736308,-0.7187729414829098,-8.865577714949337,-2.540629143219636,0.8518854047882899,-0.523728228290868,0.3213769724868266,0.3239514301043561
17.37,1.0119957874596244,-0.7969462289307322,-8.891089302651409,-2.5619711195530934,0.8478916383353085,-0.5301695668756049,0.33917914323238996,0.33076689844931273
17.38,1.0036375356771194,-0.8746183317379722,-8.916822995412597,-2.5850704879857607,0.8434307823624523,-0.5372378573438972,0.3570393478072628,0.3365031640070205
17.39,0.9945051904391321,-0.9517592364590771,-8.942796973465509,-2.6100480923800693,0.8384894382653906,-0.5449178487785015,0.3749540442747178,0.34116055549389235
17.400000000000002,0.9846042486671405,-1.0283304810029859,-8.96903061088663,-2.637021657314723,0.8330532288637866,-0.5531928396857821,0.3929197225731808,0.34473950556097266
17.41,0.9739406373660429,-1.104284388913149,-8.99554443854488,-2.666104630327931,0.8271069433673061,-0.5620445749525493,0.41093296536902263,0.3472404298930625
17.42,0.9625208093254763,-1.1795633670864398,-9.022360095845547,-2.6974050943278702,0.8206346985323898,-0.5714531403051818,0.4289904956065401,0.3486636013719686
17.43,0.9503518455897499,-1.2540992521431022,-9.049500271846027,-2.7310247258887097,0.8136201170662956,-0.5813968568069726,0.44708921044571387,0.3490090194061425
17.44,0.937441564270189,-1.3278126939170458,-9.076988636099895,-2.767057779684681,0.8060465243229673,-0.5918521780198702,0.4652262011436034,0.3482762745374992
17.45,0.9237986353726482,-1.4006125678543444,-9.104849759410452,-2.8055900838016052,0.7978971642665225,-0.6027935925799495,0.48339875827422496,0.3464644085073756
17.46,0.9094327013781681,-1.472395411433561,-9.133109024544805,-2.846698035047062,0.7891554355486924,-0.6141935350880483,0.5016043615086008,0.34357177009813866
17.47,0.8943545033473724,-1.5430448830223948,-9.161792526871551,-2.890447587645383,0.7798051483529889,-0.6260223083901827,0.519840653002225,0.33959586726571434
17.48,0.8785760123183435,-1.6124312448636644,-9.190926964840651,-2.936893232880569,0.7698308023956552,-0.6382480205083771,0.5381053932757707,0.33453321634203725
17.490000000000002,0.8621105657348029,-1.6804108751401323,-9.22053952021963,-2.9860769713819617,0.759217886137803,-0.6508365396690985,0.556396398337789,0.3283791894154525
17.5,0.844973008575385,-1.7468258173180402,-9.25065772803855,-3.0380272838936113,0.7479531968496639,-0.6637514710510012,0.5747114567013387,0.32112786139048133
17.51,0.8271798387567465,-1.8115033782130474,-9.281309336275218,-3.092758110583334,0.7360251806739404,-0.67695415901957,0.5930482249036451,0.3127718586836421
17.52,0.8087493562526484,-1.8742557894568512,-9.312522155434177,-3.1502678532845567,0.7234242912587021,-0.6904037187159732,0.6114041001663861,0.3033022120239218
17.53,0.7897018152080889,-1.934879950244965,-9.34432389833975,-3.2105384195620004,0.710143364871497,-0.7040571009009056,0.629776068951368,0.29270821638621114
17.54,0.7700595781334115,-1.9931572723672206,-9.376742010674857,-3.273534332167082,0.6961780091694982,-0.7178691938987172,0.6481605303892969,0.28097730168085533
17.55,0.7498472710378764,-2.048853651492601,-9.409803493057861,-3.3392019322961324,0.6815270019922289,-0.7317929663200408,0.6665530939069402,0.26809491843337163
17.56,0.7290919381090939,-2.1017195913838322,-9.443534715757835,-3.4074687100355434,0.6661926956773816,-0.745779653936807,0.6849483508645426,0.2540444432915506
17.57,0.7078231942656427,-2.1514905100101447,-9.47796122750831,-3.478242800391027,0.6501814214938036,-0.7597789936187345,0.7033396206555864,0.23880710976037633
17.580000000000002,0.6860733736119459,-2.197887258207731,-9.513107560287551,-3.5514126882087034,0.6335038878654752,-0.7737395065907695,0.7217186725208108,0.2223619700511501
17.59,0.6638776715126047,-2.2406168823675126,-9.548997032390517,-3.6268471699106315,0.6161755651579871,-0.7876088324176127,0.7400754252898023,0.2046858942938199
17.6,0.6412742776893421,-2.2793736623118073,-9.585651552617342,-3.704395624017668,0.5982170489567453,-0.8013341140482433,0.7583976283752847,0.18575361355105224
17.61,0.6183044974397234,-2.3138404537208057,-9.623091428939606,-3.7838886455894336,0.579654393032342,-0.8148624329531379,0.7766705285857414,0.16553781303398174
17.62,0.5950128577994975,-2.343690360815139,-9.661335185567953,-3.8651391015800716,0.5605194026197637,-0.8281412918619523,0.7948765286532716,0.14400928159738302
17.63,0.5714471952412417,-2.36858875910488,-9.700399392916236,-3.947943664240164,0.5408498782979395,-0.8411191408742902,0.8129948447395953,0.1211371229351329
17.64,0.5476587213435928,-2.388195679508653,-9.740298515521129,-4.032084877623184,0.5206898007098578,-0.8537459408024899,0.8310011715114908,0.09688903286048844
17.650000000000002,0.5237020628074807,-2.4021685537061654,-9.781044783504596,-4.1173338075112005,0.5000894466798165,-0.8659737555604529,0.8488673645741233,0.07123164561333051
17.66,0.49963527226695104,-2.410165305997803,-9.82264809363416,-4.2034533172690995,0.47910542802483086,-0.8777573633055684,0.8665611510105015,0.044130950280004355
17.67,0.4755198065760908,-2.4118477591434235,-9.865115946407677,-4.290202000997974,0.45780064557674194,-0.8890548739585866,0.8840458793768671,0.015552776165309146
17.68,0.4514204696807096,-2.4068853007987627,-9.908453425833173,-4.3773387908365216,0.4362441526667475,-0.8998283387758309,0.9012803206245328,-0.014536656621785937
17.69,0.42740531783240887,-2.3949587336933176,-9.95266322865738,-4.464628237598539,0.41451092458932465,-0.9100443359507839,0.9182185309403008,-0.046170127918057635
17.7,0.4035455257972904,-2.375764207345867,-9.997745749688534,-4.5518464437557125,0.39268153334346445,-0.9196745149078698,0.9348097863186912,-0.07937875904209812
17.71,0.3799152138636473,-2.3490171029709885,-10.0436992295425,-4.638787606157041,0.37084173019344313,-0.9286960811520276,0.9509985967309735,-0.11419131737875532
17.72,0.3565912368659012,-2.3144557176763016,-10.090519970605875,-4.725271104369299,0.3490819422109852,-0.9370922033728626,0.9667248050107919,-0.15063349877836252
17.73,0.3336529380998053,-2.2718445707006336,-10.138202626269958,-4.811149051169402,0.32749669282415156,-0.9448523250695017,0.9819237720643854,-0.1887272044994358
17.740000000000002,0.31118187287807003,-2.2209771350157776,-10.186740567575118,-4.8963142069598025,0.3061839603420263,-0.9519723643201374,0.9965266458248947,-0.22848983059848538
17.75,0.289261508516489,-2.1616777837380226,-10.236126330379234,-4.980708152457543,0.28524449225313314,-0.9584547874778717,1.0104607066612203,-0.26993358783358834
17.76,0.26797690968763893,-2.093802733787557,-10.28635214511104,-5.064329616769153,0.26478109660349153,-0.96430854547777,1.0236497769327906,-0.31306486910519427
17.77,0.24741442025823934,-2.017239769841528,-10.337410550206869,-5.147242873656097,0.24489793474190105,-0.9695488649671823,1.0360146773059677,-0.35788367907311813
17.78,0.22766135486071284,-1.9319065397899946,-10.389295089599555,-5.229586149837178,0.2256998419948457,-0.9741968904300105,1.0474737075857816,-0.40438313679490356
17.79,0.20880571546914756,-1.8377472275716362,-10.442001094292142,-5.31158003745943,0.20729170426683663,-0.9782791776083912,1.0579431254235792,-0.4525490570293871
17.8,0.1909359500979464,-1.7347274282872929,-10.495526548289682,-5.393535969656157,0.1897779190819182,-0.9818270425227332,1.0673375925448425,-0.5023596093099595
17.81,0.17414077239135958,-1.6228270706762615,-10.549873040163753,-5.475864903964726,0.1732619691989323,-0.984875773907201,1.0755705552217603,-0.5537850461137528
17.82,0.15850906232998846,-1.5020312493580719,-10.605046803481917,-5.55908646325174,0.1578461357401087,-0.987463719552225,1.0825545235963523,-0.6067874825366912
17.830000000000002,0.14412986959865148,-1.3723188392771308,-10.661059852431121,-5.643838907087203,0.1436313759486102,-0.9896312585216319,1.0882012129998355,-0.661320699853438
17.84,0.13109254243107962,-1.2336487634502304,-10.717931223383587,-5.7308904470621895,0.13071738847727965,-0.9914196711532811,1.09242150931134,-0.7173299340765589
17.85,0.11948700610043844,-1.0859437698772556,-10.775688339054893,-5.82115257515865,0.11920288678573668,-0.9928699168480969,1.095125219182986,-0.7747515977451089
17.86,0.10940421679788676,-0.9290715453603551,-10.834368519419543,-5.915696240287043,0.10918609904208562,-0.9940213256142807,1.0962205639925053,-0.83351286789308
17.87,0.10093681853026763,-0.7628229612087364,-10.894020672737184,-6.015771873764805,0.10076551104186328,-0.9949102028748484,1.0956133728759399,-0.8935310541105865
17.88,0.09418003282434066,-0.5868872306293385,-10.95470721078975,-6.12283440505745,0.09404086698187432,-0.9955683378539604,1.093205924213941,-0.9547126356027288
17.89,0.08923281305551164,-0.4008238095421064,-11.016506244248678,-6.238574469067854,0.08911444088870156,-0.9960213935579366,1.0888953754821253,-1.0169518217308138
17.900000000000002,0.08619929599911755,-0.20403109482421797,-11.079514125644288,-6.364956864959251,0.08609258761152952,-0.9962871405164031,1.082571707444667,-1.0801284414162322
17.91,0.08519058010220405,0.004287423732081963,-11.143848415566064,-6.504266727576581,0.0850875733054934,-0.9963734765985003,1.0741150896085137,-1.1441048950425088
17.92,0.08632684732693044,0.2251574965928717,-11.209651345548851,-6.659162279959068,0.08621966465850588,-0.9962761511881004,1.063392550037929,-1.2087217961875978
17.93,0.08973981144347798,0.45986381486597705,-11.277093823785016,-6.832729340418575,0.08961941065466551,-0.9959760846696624,1.0502538071755991,-1.2737917721692378
17.94,0.09557539630298374,0.7099635492265534,-11.346379946307694,-7.028524687465762,0.09542995467959715,-0.9954361475001046,1.0345261040733598,-1.3390906574280377
17.95,0.10399637436578746,0.9772590533492522,-11.417751772531314,-7.250578341891291,0.1038090179831712,-0.9945972490336829,1.0160079020627233,-1.4043449712775287
17.96,0.1151843319777959,1.2636786217985245,-11.491493669909302,-7.503289737526903,0.11492980086850417,-0.9933736159533965,0.9944614031498639,-1.4692140940428335
17.97,0.1293395862174748,1.570962463212955,-11.567934571097066,-7.791082709701344,0.12897927325673095,-0.9916472896499872,0.969604219875082,-1.5332649584191054
17.98,0.14667621574523979,1.8999550241082206,-11.64744453956132,-8.11755171949858,0.14615085132316485,-0.9892623153934017,0.9411014071606693,-1.5959365391524492
17.990000000000002,0.16740664007228148,2.2491464742089744,-11.73041832531711,-8.483608263009684,0.16662580697321003,-0.9860202028612429,0.9085611376326,-1.6564916527525426
18.0,0.19170564465524836,2.611920185856931,-11.81723227425522,-8.88386125870129,0.1905335697231065,-0.981680680674001,0.8715416098257804,-1.7139566186342174
18.01,0.2196381536319093,2.9720233048411027,-11.908152861195155,-9.300501167192396,0.217876483854199,-0.9759763510369147,0.8295844016648846,-1.7670600528584828
18.02,0.2510347305467268,3.2979985145867423,-12.003173627490344,-9.695555257465301,0.2484063899118148,-0.968655906630925,0.7822985321313494,-1.8142084954604054
18.03,0.2853229822585909,3.541173397496101,-12.10178870118106,-10.007619966517785,0.28146739031313683,-0.9595707937355702,0.7295164575605708,-1.8535797608822673
18.04,0.32139572750689066,3.6466338710725448,-12.202809191677016,-10.165925333632835,0.3158911277730218,-0.9487954444422088,0.6714962441045094,-1.8834317380018315
18.05,0.3576765508357497,3.5805583498004903,-12.30443914768982,-10.126664599240815,0.35009877567777,-0.9367127880353329,0.6090453969142298,-1.9026044213722313
18.06,0.3924637126134266,3.353351789769948,-12.404723271752895,-9.903978016724881,0.38246596908654085,-0.9239695787690703,0.5434102603573528,-1.9109330710560626
18.07,0.42436152580252806,3.0119276475057855,-12.502111158261012,-9.559455379155148,0.4117390230179196,-0.9113018034242273,0.4759542640560548,-1.909237874933026
18.080000000000002,0.45250450858445196,2.6106229979704922,-12.595742367166205,-9.163111370660431,0.43721934507759525,-0.8993549045231914,0.40785181525625464,-1.8989235856012816
18.09,0.4765131130839386,2.190357333743166,-12.685373811650894,-8.76592555029887,0.458683523577384,-0.8885996990763813,0.339961009935556,-1.881527171127873
18.1,0.49632899514964657,1.7748006596544632,-12.771151989807585,-8.395410083319364,0.4762007055668387,-0.8793366181489572,0.27284759729399216,-1.8584420840492206
18.11,0.5120624651344838,1.3749744434303766,-12.853407790261578,-8.062275010079837,0.48997621243045886,-0.8717358035851813,0.20686434630769618,-1.8308226981158526
18.12,0.5238938806741712,0.9946415087367806,-12.932527037107025,-7.7678491378038785,0.5002555467170304,-0.8658778135388647,0.14222624919071053,-1.7995881659034563
18.13,0.5320211343332196,0.6340133850390399,-13.008883703188893,-7.509051303011264,0.5072761564632915,-0.8617835581419677,0.07906431752633614,-1.7654619417465724
18.14,0.5366356865421056,0.29183797747889945,-13.08281093187273,-7.281111285435375,0.5112474865885714,-0.8594335387084149,0.017459651021279776,-1.729015951965358
18.150000000000002,0.5379138375404081,-0.0335464604404172,-13.154591608569648,-7.078891936090539,0.512345554520175,-0.8587793853856847,-0.042536340490893276,-1.690708518538819
18.16,0.5360154007842306,-0.34372399998050346,-13.224458007411556,-6.89746646919834,0.5107142938864933,-0.859750492887338,-0.10089049296719443,-1.650913930299391
18.17,0.5310856396610817,-0.6400020079739741,-13.292595165311864,-6.732332320208314,0.5064697406822843,-0.8622577351193897,-0.15758178023821434,-1.6099445529536835
18.18,0.5232584074791172,-0.9233522192370591,-13.359145457135543,-6.579460428721734,0.49970520360522797,-0.8661955376760248,-0.2125983916254398,-1.5680670274955393
18.19,0.5126595069595236,-1.194417221272574,-13.424213274088679,-6.435277550463761,0.490496587806465,-0.8714431119414593,-0.26593668301325357,-1.5255139848573707
18.2,0.4994098194988484,-1.4535459093751943,-13.487869393925981,-6.296627278142634,0.4789075230230146,-0.8778653566418718,-0.31760119394956693,-1.4824924018413834
18.21,0.4836280121402806,-1.7008405597400875,-13.55015494490987,-6.160729831657043,0.4649941577557419,-0.8853137484830043,-0.3676052183111724,-1.4391894375802827
18.22,0.4654327517513543,-1.9362074221981582,-13.611084996707033,-6.025148331798619,0.4488095622924932,-0.8936274261653011,-0.41597158833336706,-1.395776369729074
18.23,0.44494441236624005,-2.1594070763823656,-13.670651855753276,-5.887763455774653,0.4304077056447846,-0.9026345921365924,-0.4627334355057543,-1.352411094395562
18.240000000000002,0.42228628816492986,-2.3701027333444213,-13.728828146613663,-5.746755737224359,0.40984696997402636,-0.912154296817764,-0.5079347590852547,-1.3092395493832005
18.25,0.39758533813214436,-2.5679054611483014,-13.785569747176108,-5.600593686819664,0.3871931583405458,-0.92199862154684,-0.5516306822434895,-1.2663963514334375
18.26,0.3709724969498946,-2.7524156017461032,-13.840818625221518,-5.448025586676067,0.3625219463230095,-0.9319752348824388,-0.5938873172327348,-1.2240048919119244
18.27,0.34258259343628095,-2.9232597443948616,-13.894505602535984,-5.288072875161467,0.3359207293018576,-0.94189026092497,-0.6347811992606105,-1.1821771017737874
18.28,0.31255392389147957,-3.0801226818284357,-13.946553053100791,-5.120023303238742,0.3074898263801393,-0.9515513683836053,-0.6743982854866952,-1.1410130684039061
18.29,0.28102753303248723,-3.2227738666329344,-13.996877525491197,-4.94342241224234,0.277343018707787,-0.9607709664504086,-0.7128325500714383,-1.1006006592654103
18.3,0.24814625935772439,-3.351088026738764,-14.045392267170438,-4.758062298007909,0.2456074228645554,-0.9693693794595698,-0.7501842367481226,-1.0610152775992487
18.31,0.21405360429534473,-3.4650597847560305,-14.092009620127133,-4.5639670471849385,0.2124227266318913,-0.9771778677447994,-0.7865578547964142,-1.0223198429914013
18.32,0.1788924849952607,-3.564812337480884,-14.136643253175324,-4.361374627572296,0.1779398421986113,-0.9840413673003454,-0.8220600206768423,-0.9845650552551545
18.330000000000002,0.14280392898203756,-3.650600466627838,-14.179210195841181,-4.15071536230399,0.14231905779149137,-0.9898208351966239,-0.8567972547574298,-0.9477899656047831
18.34,0.10592576516787365,-3.7228083487189743,-14.219632641539258,-3.9325874022172203,0.10572779035965144,-0.9943951097756191,-0.8908738403355673,-0.9120228468734082
18.35,0.06839136019769151,-3.781942795113749,-14.25783949301092,-3.707729824042027,0.0683380572894756,-0.997662222360805,-0.9243898413665894,-0.8772823269051536
18.36,0.030328442151973715,-3.828622672815378,-14.293767630039062,-3.476994123351052,0.030323792942812174,-0.9995401280496754,-0.957439357684229,-0.8435787281350133
18.37,-0.008141954276794053,-3.863565329493555,-14.32736288756542,-3.2413149450275047,-0.008141864320141209,-0.9999668544733833,-0.9901090743629019,-0.8109155429179309
18.38,-0.04690639542494932,-3.8875708735506054,-14.358580740880464,-3.001680908248719,-0.04688919666425637,-0.9989000967244825,-1.0224771377900188,-0.7792909686582848
18.39,-0.08585979188028295,-3.9015051466881245,-14.387386702984687,-2.7591063470439545,-0.08575433906863315,-0.9963163118863918,-1.0546123674357881,-0.7486994286402995
18.400000000000002,-0.12490596821147976,-3.9062821786246413,-14.413756447077414,-2.5146047110368603,-0.12458143471296441,-0.9922093862309807,-1.086573791260828,-0.719133012402178
18.41,-0.1639580576698532,-3.90284683824229,-14.43767567405977,-2.2691642632451896,-0.16322445097702507,-0.9865889613224186,-1.118410475630769,-0.6905827818156771
18.42,-0.20293872700491855,-3.892158299281484,-14.45913975067058,-2.0237265815489205,-0.20154861690331763,-0.9794785117726472,-1.1501616082831534,-0.6630399038478246
18.43,-0.24178024217351898,-3.875174828236134,-14.478153148226857,-1.7791682261098714,-0.2394314656704421,-0.9709132676232743,-1.1818567854595223,-0.6364965864896175
18.44,-0.2804243902104942,-3.8528402834916173,-14.494728714814892,-1.5362857850353393,-0.2767634861848318,-0.9609380691359971,-1.2135164513984609,-0.6109468090115856
18.45,-0.31882227581367295,-3.8260725938606264,-14.508886815158432,-1.2957843632952022,-0.3134484052068871,-0.9496052323324988,-1.2451524392422881,-0.5863868504158337
18.46,-0.3569340132851935,-3.795754366984401,-14.520654372346241,-1.0582694433674256,-0.3494031348069051,-0.9369724912648758,-1.2767685661048547,-0.5628156299973485
18.47,-0.39472833541833535,-3.762725668435031,-14.530063844275588,-0.8242419276190485,-0.38455742913605506,-0.9231010690581329,-1.3083612405895306,-0.5402348810184587
18.48,-0.4321821408286797,-3.7277789146768825,-14.53715216527453,-0.5940960780182524,-0.4188532996148027,-0.9080539154707677,-1.3399200475156576,-0.5186491826909222
18.490000000000002,-0.4692800002307507,-3.6916557399176355,-14.541959680166546,-0.36812000275905643,-0.45224423908471545,-0.8918941350937827,-1.3714282812262883,-0.49806587725506557
18.5,-0.5060136404115874,-3.655045629299332,-14.544529094335015,-0.14649830421650253,-0.4846943038384749,-0.8746836181308851,-1.4028634050139135,-0.4784948983940818
18.51,-0.5423814223012535,-3.6185860580827343,-14.54490445944533,0.07068350084114178,-0.5161770984280912,-0.8564818754990421,-1.4341974194999947,-0.4599485350356715
18.52,-0.5783878267252481,-3.5828638358754565,-14.543130210704968,0.2834331500450539,-0.5466747024614265,-0.8373450720513681,-1.4653971269994353,-0.44244115126682737
18.53,-0.6140429582465732,-3.5484173221623103,-14.539250268195902,0.49184469610440307,-0.5761765718864732,-0.8173252461591723,-1.4964242818956186,-0.42598887904908117
18.54,-0.6493620740131104,-3.515739148270675,-14.53330721220338,0.6960906734085366,-0.6046784400874797,-0.7964697006750302,-1.5272356188601084,-0.41060929600115315
18.55,-0.6843651407001115,-3.4852790434949252,-14.525341540901094,0.8964134636756049,-0.6321812369170917,-0.7748205493467348,-1.5577827514802645,-0.3963210959278947
18.56,-0.7190764183642208,-3.4574463094944683,-14.515391018575919,1.0931157962058202,-0.6586900368765352,-0.7524144039820003,-1.5880119336853367,-0.38314375511901355
18.57,-0.7535240650867256,-3.4326114050475094,-14.503490124191353,1.2865501154257528,-0.6842130412400231,-0.7292821910598657,-1.6178636755528384,-0.37109719270387925
18.580000000000002,-0.7877397503200739,-3.4111059778823174,-14.489669614015451,1.477106286396525,-0.7087605931224651,-0.7054490921651906,-1.6472722040101475,-0.36020141841631925
18.59,-0.8217582573463583,-3.3932204938553037,-14.473956218960025,1.6651967683930307,-0.7323442194013998,-0.6809346108910563,-1.6761647581974777,-0.3504761557916573
18.6,-0.8556170454975692,-3.379198346354566,-14.45637250809665,1.8512379434848225,-0.7549756891361449,-0.6557527802559461,-1.7044607097242561,-0.3419404228211344
18.61,-0.8893557298700352,-3.3692249617532997,-14.436936965681745,2.035625717099894,-0.7766660749116961,-0.6299125400254066,-1.7320705011725503,-0.33461204513728793
18.62,-0.9230154191340137,-3.363409941100134,-14.415664351284795,2.2187027986178003,-0.7974248018584482,-0.6034183336467451,-1.758894404286913,-0.3285070686792104
18.63,-0.9566378296720752,-3.3617597146813347,-14.39256644257644,2.4007142492838742,-0.8172586699103521,-0.5762710008809763,-1.7848211159818717,-0.3236390295232365
18.64,-0.9902640661700088,-3.364137625362278,-14.367653298615307,2.5817470747699707,-0.8361708398804037,-0.548469075275626,-1.8097262411633188,-0.32001802880644875
18.650000000000002,-1.02393292597155,-3.3702080347482917,-14.340935226584662,2.7616491626659148,-0.8541597860300554,-0.5200106344384603,-1.83347076444608,-0.31764955232569614
18.66,-1.0576785516214762,-3.3793614687091043,-14.312425680474018,2.9399234149257256,-0.8712182414483344,-0.49089589096637565,-1.8558996987708833,-0.3165329717285361
18.67,-1.0915272347822707,-3.3906199292658643,-14.282145350017524,3.1155958014515317,-0.8873322039089588,-0.46113074057805986,-1.8768412293064904,-0.3166596754583375
18.68,-1.12549318910363,-3.402526816092095,-14.250127679219718,3.287063359016774,-0.9024801359185518,-0.4307314758320226,-1.8961068530646046,-0.3180108167958107
18.69,-1.1595732012952336,-3.413036359544326,-14.216425928551956,3.4519425567598536,-0.9166325876819165,-0.3997307834024718,-1.9134932381027068,-0.3205547539324446
18.7,-1.1937402980210836,-3.4194343966687337,-14.181121581347718,3.606961780208281,-0.9297525888385347,-0.3681849040197638,-1.928786739158916,-0.32424441592923653
18.71,-1.2279369905025952,-3.4183437227292837,-14.144333311414432,3.747971164847999,-0.9417972611960431,-0.3361813778358821,-1.9417715828745856,-0.3290150689157448
18.72,-1.2620692829254616,-3.4058832973657927,-14.106224870475293,3.8701649801893176,-0.952721124453484,-0.3038461107536,-1.952242456776538,-0.3347832442851164
18.73,-1.2960033061460337,-3.3780405898341352,-14.067009328101188,3.9685974941565396,-0.962481381621286,-0.27134772899801546,-1.9600213455783968,-0.34144780252469686
18.740000000000002,-1.3295667781345928,-3.33125615117934,-14.026946640750195,4.038989260580381,-0.9710449737504151,-0.23889675375369931,-1.9649768633838247,-0.34889402085502164
18.75,-1.362556954438987,-3.2631078005798697,-13.986332292646752,4.07866557664256,-0.978396418942419,-0.20673762937755324,-1.9670424241709399,-0.357000986007463
18.76,-1.3947550153754673,-3.1728715743606775,-13.945477150544631,4.087316608242554,-0.9845447042618508,-0.17513345000297564,-1.9662284055404213,-0.36565145609165506
18.77,-1.4259444232733738,-3.06172271387482,-13.904682026277523,4.067251601782495,-0.989527293841121,-0.1443458857864251,-1.9626241785927268,-0.37474218108372426
18.78,-1.4559289752196902,-2.9324741454828613,-13.864212925505699,4.02300882039891,-0.993409996541946,-0.11461491513119411,-1.956388760186071,-0.38419217821254625
18.79,-1.4845463008601543,-2.7889603971988812,-13.82428287667096,3.9604768877518657,-0.9962827717629921,-0.08614312908322928,-1.9477325734191118,-0.3939470844322964
18.8,-1.5116744407024683,-2.635313940511509,-13.78504355987396,3.8858753542173163,-0.9982528103082554,-0.0590874496967863,-1.9368953032207785,-0.40397912906722866
18.81,-1.5372316641939785,-2.475367240439113,-13.746586417175294,3.804920083532004,-0.9994367595934788,-0.03355836070619379,-1.9241249551208435,-0.4142836436233467
18.82,-1.5611714713158908,-2.3122952732768898,-13.708950448756124,3.722331135898271,-0.9999536814360768,-0.009624706875385643,-1.9096614772981009,-0.42487369982763556
18.830000000000002,-1.583475228836838,-2.148491582929029,-13.67213322202503,3.6416700792883208,-0.9999196237982508,0.012678562346124854,-1.8937260684705395,-0.4357743777292891
18.84,-1.6041444461076657,-1.9856063266805835,-13.63610227598253,3.5654039585831465,-0.9994440029989019,0.03334193859887331,-1.876515639937302,-0.4470176597003544
18.85,-1.6231939027181004,-1.82466666210916,-13.600805233174928,3.4950829328845296,-0.9986275610650689,0.052373602904822916,-1.8582011383670576,-0.45863839813259105
18.86,-1.6406461351976205,-1.666220574538738,-13.566177928657421,3.4315485693737333,-0.9975614938300635,0.06979302277113515,-1.8389283544886652,-0.47067141249310057
18.87,-1.6565273314079916,-1.5104708971269576,-13.532150509694018,3.3751262666474835,-0.9963273476908084,0.0856260255027576,-1.8188200996208193,-0.4831495655897204
18.88,-1.6708644528772514,-1.3573857358338997,-13.498651777958617,3.325782786919419,-0.9949973617094785,0.09990120215081119,-1.7979789728325035,-0.4961026000168186
18.89,-1.6836833306760002,-1.2067829345179084,-13.465612147222641,3.2832459388818345,-0.9936350258108806,0.11264739447413183,-1.7764902394377304,-0.509556522660162
18.900000000000002,-1.6950074874423977,-1.0583915469347671,-13.432965576250277,3.2470908941663783,-0.9922957068489089,0.12389201011051595,-1.7544245582309794,-0.5235333631110207
18.91,-1.7048574785458104,-0.9118949983583375,-13.400650777054937,3.2167999676593753,-0.9910272543557801,0.13365994584782656,-1.7318404353340369,-0.5380511757579398
18.92,-1.7132505928416437,-0.766960559621455,-13.368611929766324,3.1918025515834048,-0.989870538385295,0.141972945439637,-1.7087863656428204,-0.553124194044211
18.93,-1.7202007962468866,-0.6232590085642316,-13.336799073529935,3.171500800427325,-0.9888598975666016,0.148849262626894,-1.6853026676974308,-0.5687630755700583
18.94,-1.7257188356621969,-0.48047746499081445,-13.305168293298644,3.155285386758164,-0.9880234908965451,0.15430353669506328,-1.661423039070777,-0.5849751986400878
18.95,-1.7298124465114824,-0.3383275857003045,-13.27368178504985,3.142544508123443,-0.9873835555645718,0.1583468161999608,-1.6371758670904524,-0.6017649860251152
18.96,-1.732486625695984,-0.19655066580600464,-13.242307854894992,3.1326684181067237,-0.9869565778059769,0.16098668741704875,-1.6125853301666746,-0.619134241810976
18.97,-1.7337439446885587,-0.05492071040004945,-13.211020888386349,3.125051076351778,-0.9867533861240984,0.16222747909224922,-1.5876723219346927,-0.6370824936869366
18.98,-1.7335848862866587,0.08675380953400885,-13.179801312957217,3.11909002429445,-0.9867791772853375,0.16207052562410154,-1.5624552259418154,-0.6556073369863916
